animal,latin_name,order,sex,LociVS,diff_LociVS,mod_diff_LociVS,midpoint_lat,mass,dichro,sexual_dichro,gen_time,survival,age_first_breed,max_lifespan,mating_system_og,mating_system_binary,paternal_care,migration
Melanocorypha_calandra,Melanocorypha_calandra,Passeriformes,F,50.68393533,-2.190756,2.190756,47.6507474,13202.67312,0,13.76619676,2.679661288,0.626292906,1.068108349,11.3382476,0,0,1,1
Melanocorypha_calandra,Melanocorypha_calandra,Passeriformes,M,48.49317933,-2.190756,2.190756,47.6507474,13202.67312,0,13.76619676,2.679661288,0.626292906,1.068108349,11.3382476,0,0,1,1
Melanocorypha_maxima,Melanocorypha_maxima,Passeriformes,M,50.95343693,3.83317753,3.83317753,40.17793809,20766.09187,0,17.56776064,3.24114749,0.682752395,1.180745797,13.24742434,0,0,1,0
Melanocorypha_maxima,Melanocorypha_maxima,Passeriformes,F,47.1202594,3.83317753,3.83317753,40.17793809,20766.09187,0,17.56776064,3.24114749,0.682752395,1.180745797,13.24742434,0,0,1,0
Melanocorypha_mongolica,Melanocorypha_mongolica,Passeriformes,F,55.99659843,10.1216469,10.1216469,50.6499628,9724.612794,0,40.39832269,2.770460485,0.638861403,1.081611911,11.46632212,0,0,1,1
Melanocorypha_mongolica,Melanocorypha_mongolica,Passeriformes,M,66.11824533,10.1216469,10.1216469,50.6499628,9724.612794,0,40.39832269,2.770460485,0.638861403,1.081611911,11.46632212,0,0,1,1
Melanocorypha_yeltoniensis,Melanocorypha_yeltoniensis,Passeriformes,M,44.59789918,-3.57293308,3.57293308,56.58045243,12393.02181,1,243.9219071,2.588673789,0.553696701,1,12.17656116,0,0,1,1
Melanocorypha_yeltoniensis,Melanocorypha_yeltoniensis,Passeriformes,F,48.17083226,-3.57293308,3.57293308,56.58045243,12393.02181,1,243.9219071,2.588673789,0.553696701,1,12.17656116,0,0,1,1
Melanodera_melanodera,Melanodera_melanodera,Passeriformes,M,71.65576422,12.34361984,12.34361984,-56.23717325,2274.558563,1.2,87.79959535,2.395027188,0.523683736,1.055628832,10.4784995,NA,NA,1,0
Melanodera_melanodera,Melanodera_melanodera,Passeriformes,F,59.31214438,12.34361984,12.34361984,-56.23717325,2274.558563,1.2,87.79959535,2.395027188,0.523683736,1.055628832,10.4784995,NA,NA,1,0
Melanodera_xanthogramma,Melanodera_xanthogramma,Passeriformes,M,93.6887244,36.89964094,36.89964094,-52.92146851,3608.660817,1.4,69.40868581,2.475600204,0.510310981,1.097217452,10.79434926,NA,NA,1,0
Melanodera_xanthogramma,Melanodera_xanthogramma,Passeriformes,F,56.78908346,36.89964094,36.89964094,-52.92146851,3608.660817,1.4,69.40868581,2.475600204,0.510310981,1.097217452,10.79434926,NA,NA,1,0
Melanodryas_cucullata,Melanodryas_cucullata,Passeriformes,M,53.78031461,7.44936798,7.44936798,-31.65466088,1120.141893,1,129.0604505,2.993241502,0.681524251,1.074240404,9.6,0,0,1,0
Melanodryas_cucullata,Melanodryas_cucullata,Passeriformes,F,46.33094663,7.44936798,7.44936798,-31.65466088,1120.141893,1,129.0604505,2.993241502,0.681524251,1.074240404,9.6,0,0,1,0
Melanodryas_vittata,Melanodryas_vittata,Passeriformes,M,44.901513,2.901513,2.901513,-48.72304371,1909.462862,0,13.40565671,2.801963888,0.675727623,1.08168652,7.994021814,0,0,1,0
Melanodryas_vittata,Melanodryas_vittata,Passeriformes,F,42,2.901513,2.901513,-48.72304371,1909.462862,0,13.40565671,2.801963888,0.675727623,1.08168652,7.994021814,0,0,1,0
Melanopareia_elegans,Melanopareia_elegans,Passeriformes,M,119.9237015,34.7532841,34.7532841,-5.177425898,,,29.71277908,2.660650609,0.652025971,1.057040653,7.558850746,NA,NA,1,0
Melanopareia_elegans,Melanopareia_elegans,Passeriformes,F,85.1704174,34.7532841,34.7532841,-5.177425898,,,29.71277908,2.660650609,0.652025971,1.057040653,7.558850746,NA,NA,1,0
Melanopareia_maximiliani,Melanopareia_maximiliani,Passeriformes,F,110,2,2,-30.35590936,,,15.2446327,2.579203225,0.629733816,1.081315466,8.153077423,NA,NA,1,0
Melanopareia_maximiliani,Melanopareia_maximiliani,Passeriformes,M,112,2,2,-30.35590936,,,15.2446327,2.579203225,0.629733816,1.081315466,8.153077423,NA,NA,1,0
Melanotis_caerulescens,Melanotis_caerulescens,Passeriformes,F,50.37856687,-5.0695822,5.0695822,26.38153962,13187.87248,0,14.94794928,3.918059477,0.742445946,1.57158666,10.93932852,NA,NA,1,0
Melanotis_caerulescens,Melanotis_caerulescens,Passeriformes,M,45.30898467,-5.0695822,5.0695822,26.38153962,13187.87248,0,14.94794928,3.918059477,0.742445946,1.57158666,10.93932852,NA,NA,1,0
Melanotis_hypoleucus,Melanotis_hypoleucus,Passeriformes,M,52.50687741,8.39541757,8.39541757,19.09424232,16577.06747,0,18.19995981,3.797434157,0.730139929,1.541771847,10.62400132,0,0,1,0
Melanotis_hypoleucus,Melanotis_hypoleucus,Passeriformes,F,44.11145984,8.39541757,8.39541757,19.09424232,16577.06747,0,18.19995981,3.797434157,0.730139929,1.541771847,10.62400132,0,0,1,0
Melidectes_belfordi,Melidectes_belfordi,Passeriformes,F,72,-7.1950621,7.1950621,-7.44019115,19605.38671,0,13.09453134,3.723226664,0.737046592,1.416861205,10.11334147,0,0,1,0
Melidectes_belfordi,Melidectes_belfordi,Passeriformes,M,64.8049379,-7.1950621,7.1950621,-7.44019115,19605.38671,0,13.09453134,3.723226664,0.737046592,1.416861205,10.11334147,0,0,1,0
Melidectes_fuscus,Melidectes_fuscus,Passeriformes,M,38.34057903,-4.2173581,4.2173581,-7.046731986,6407.11457,0,23.77404484,3.891224808,0.721879698,1.609509489,11.82418799,0,0,1,0
Melidectes_fuscus,Melidectes_fuscus,Passeriformes,F,42.55793713,-4.2173581,4.2173581,-7.046731986,6407.11457,0,23.77404484,3.891224808,0.721879698,1.609509489,11.82418799,0,0,1,0
Melidectes_ochromelas,Melidectes_ochromelas,Passeriformes,F,53.53929044,10.12019664,10.12019664,-6.404972009,13903.83887,0,14.04113024,3.663655125,0.727104509,1.339813581,10.56321932,0,0,1,0
Melidectes_ochromelas,Melidectes_ochromelas,Passeriformes,M,63.65948708,10.12019664,10.12019664,-6.404972009,13903.83887,0,14.04113024,3.663655125,0.727104509,1.339813581,10.56321932,0,0,1,0
Melidectes_torquatus,Melidectes_torquatus,Passeriformes,F,67.93708136,5.03056553,5.03056553,-6.895173667,6384.188815,0,8.687790815,3.311052038,0.710879354,1.28983271,9.219298351,NA,NA,1,0
Melidectes_torquatus,Melidectes_torquatus,Passeriformes,M,72.96764689,5.03056553,5.03056553,-6.895173667,6384.188815,0,8.687790815,3.311052038,0.710879354,1.28983271,9.219298351,NA,NA,1,0
Melilestes_megarhynchus,Melilestes_megarhynchus,Passeriformes,F,54.54590303,0.71347786,0.71347786,-6.325037921,6007.864899,0,7.508617917,3.245400634,0.706845433,1.248923419,8.549068326,0,0,1,0
Melilestes_megarhynchus,Melilestes_megarhynchus,Passeriformes,M,55.25938089,0.71347786,0.71347786,-6.325037921,6007.864899,0,7.508617917,3.245400634,0.706845433,1.248923419,8.549068326,0,0,1,0
Meliphaga_aruensis,Meliphaga_aruensis,Passeriformes,M,56.54610276,-1.85676036,1.85676036,-6.692175977,1843.993607,0,17.75307852,3.357616785,0.670908562,1.391892847,13.38859452,0,0,1,0
Meliphaga_aruensis,Meliphaga_aruensis,Passeriformes,F,58.40286312,-1.85676036,1.85676036,-6.692175977,1843.993607,0,17.75307852,3.357616785,0.670908562,1.391892847,13.38859452,0,0,1,0
Meliphaga_lewinii,Meliphaga_lewinii,Passeriformes,F,72.23994025,-2.44243019,2.44243019,-33.26862751,3265.356869,0,13.10045666,3.376436731,0.624401122,1.301333433,15.9,0,0,1,0
Meliphaga_lewinii,Meliphaga_lewinii,Passeriformes,M,69.79751006,-2.44243019,2.44243019,-33.26862751,3265.356869,0,13.10045666,3.376436731,0.624401122,1.301333433,15.9,0,0,1,0
Meliphaga_notata,Meliphaga_notata,Passeriformes,F,60.85696128,2.95498671,2.95498671,-18.62653267,1883.120083,0,22.931009,3.378124224,0.683413568,1.255740479,15.9,0,0,1,0
Meliphaga_notata,Meliphaga_notata,Passeriformes,M,63.81194799,2.95498671,2.95498671,-18.62653267,1883.120083,0,22.931009,3.378124224,0.683413568,1.255740479,15.9,0,0,1,0
Melipotes_fumigatus,Melipotes_fumigatus,Passeriformes,M,40.3305935,-12.56703731,12.56703731,-7.032373424,11768.86814,0,20.21230188,4.09549545,0.736386697,1.695445423,12.45556316,0,0,1,0
Melipotes_fumigatus,Melipotes_fumigatus,Passeriformes,F,52.89763081,-12.56703731,12.56703731,-7.032373424,11768.86814,0,20.21230188,4.09549545,0.736386697,1.695445423,12.45556316,0,0,1,0
Melithreptus_affinis,Melithreptus_affinis,Passeriformes,F,68.8839604,4.60073188,4.60073188,-48.76803485,510.5640137,0,20.74676171,2.60247132,0.618646607,1.10129965,8.83274768,0,0,1,0
Melithreptus_affinis,Melithreptus_affinis,Passeriformes,M,73.48469228,4.60073188,4.60073188,-48.76803485,510.5640137,0,20.74676171,2.60247132,0.618646607,1.10129965,8.83274768,0,0,1,0
Melithreptus_albogularis,Melithreptus_albogularis,Passeriformes,M,79.03913032,-2.21112451,2.21112451,-21.87633993,251.5468209,0,29.68340884,2.823266569,0.641141907,1.120050279,10.52876712,0,0,1,0
Melithreptus_albogularis,Melithreptus_albogularis,Passeriformes,F,81.25025483,-2.21112451,2.21112451,-21.87633993,251.5468209,0,29.68340884,2.823266569,0.641141907,1.120050279,10.52876712,0,0,1,0
Melithreptus_brevirostris,Melithreptus_brevirostris,Passeriformes,F,62.61748568,1.72105244,1.72105244,-38.2742741,341.740786,0,15.94022728,2.814493585,0.615922577,1.043948802,13.5,0,0,1,0
Melithreptus_brevirostris,Melithreptus_brevirostris,Passeriformes,M,64.33853812,1.72105244,1.72105244,-38.2742741,341.740786,0,15.94022728,2.814493585,0.615922577,1.043948802,13.5,0,0,1,0
Melithreptus_gularis,Melithreptus_gularis,Passeriformes,M,84.54660548,-9.44267955,9.44267955,-28.49662989,927.5403234,0,19.79045507,3.186854919,0.7,1.144208007,10,0,0,1,0
Melithreptus_gularis,Melithreptus_gularis,Passeriformes,F,93.98928503,-9.44267955,9.44267955,-28.49662989,927.5403234,0,19.79045507,3.186854919,0.7,1.144208007,10,0,0,1,0
Melithreptus_lunatus,Melithreptus_lunatus,Passeriformes,F,80.62838457,9.64420462,9.64420462,-36.91491199,436.2860833,0,40.06121899,3.309114652,0.7,1.144208007,12.3,0,0,1,0
Melithreptus_lunatus,Melithreptus_lunatus,Passeriformes,M,90.27258919,9.64420462,9.64420462,-36.91491199,436.2860833,0,40.06121899,3.309114652,0.7,1.144208007,12.3,0,0,1,0
Melitograis_gilolensis,Melitograis_gilolensis,Passeriformes,M,50.76788016,-0.51010971,0.51010971,0.891539619,9749.538239,0,22.61799461,3.508669676,0.723571868,1.300585699,10.15802211,NA,NA,1,0
Melitograis_gilolensis,Melitograis_gilolensis,Passeriformes,F,51.27798987,-0.51010971,0.51010971,0.891539619,9749.538239,0,22.61799461,3.508669676,0.723571868,1.300585699,10.15802211,NA,NA,1,0
Melocichla_mentalis,Melocichla_mentalis,Passeriformes,F,63.84058633,1.32742086,1.32742086,-0.829647406,3180.898974,0,35.73498758,3.228328612,0.689089957,1.338712651,8.752702989,0,0,1,0
Melocichla_mentalis,Melocichla_mentalis,Passeriformes,M,65.16800719,1.32742086,1.32742086,-0.829647406,3180.898974,0,35.73498758,3.228328612,0.689089957,1.338712651,8.752702989,0,0,1,0
Melospiza_georgiana,Melospiza_georgiana,Passeriformes,M,75.94640728,8.07728184,8.07728184,56.33453751,600.9236161,0.2,32.10264446,2.078270071,0.454623077,1,8.585793558,1,0,1,1
Melospiza_georgiana,Melospiza_georgiana,Passeriformes,F,67.86912544,8.07728184,8.07728184,56.33453751,600.9236161,0.2,32.10264446,2.078270071,0.454623077,1,8.585793558,1,0,1,1
Melospiza_lincolnii,Melospiza_lincolnii,Passeriformes,M,56.95965135,-4.00261143,4.00261143,58.02296582,644.7668417,0,37.04843175,2.097614456,0.456733508,0.999794633,8.723123667,0,0,1,2
Melospiza_lincolnii,Melospiza_lincolnii,Passeriformes,F,60.96226278,-4.00261143,4.00261143,58.02296582,644.7668417,0,37.04843175,2.097614456,0.456733508,0.999794633,8.723123667,0,0,1,2
Melospiza_melodia,Melospiza_melodia,Passeriformes,M,59.03072229,-8.61478003,8.61478003,53.05054025,1221.639746,0,22.69085871,2.588141994,0.56263388,1.139651816,11.33,2,0,1,1
Melospiza_melodia,Melospiza_melodia,Passeriformes,F,67.64550232,-8.61478003,8.61478003,53.05054025,1221.639746,0,22.69085871,2.588141994,0.56263388,1.139651816,11.33,2,0,1,1
Melozone_biarcuata,Melozone_biarcuata,Passeriformes,F,74.29109833,-1.47055961,1.47055961,18.94799123,2636.33144,0,21.78955902,2.613790141,0.6281528,1.02108002,9.733012883,NA,NA,1,0
Melozone_biarcuata,Melozone_biarcuata,Passeriformes,M,72.82053872,-1.47055961,1.47055961,18.94799123,2636.33144,0,21.78955902,2.613790141,0.6281528,1.02108002,9.733012883,NA,NA,1,0
Melozone_kieneri,Melozone_kieneri,Passeriformes,F,69.99523777,2.02269758,2.02269758,25.55998882,4527.3034,0,10.32242738,2.587616663,0.62213305,1.028806218,10.11215267,0,0,1,0
Melozone_kieneri,Melozone_kieneri,Passeriformes,M,72.01793535,2.02269758,2.02269758,25.55998882,4527.3034,0,10.32242738,2.587616663,0.62213305,1.028806218,10.11215267,0,0,1,0
Melozone_leucotis,Melozone_leucotis,Passeriformes,F,87.61670414,0.5949078,0.5949078,17.68941196,4857.091936,0,22.16086955,2.477820987,0.57925,0.999452355,11.4,NA,NA,1,0
Melozone_leucotis,Melozone_leucotis,Passeriformes,M,88.21161194,0.5949078,0.5949078,17.68941196,4857.091936,0,22.16086955,2.477820987,0.57925,0.999452355,11.4,NA,NA,1,0
Menura_alberti,Menura_alberti,Passeriformes,M,61,-8,8,-34.99734927,6808191.029,0.2,45.58347095,10.26851848,0.880324768,5.080295762,21.47166495,3,1,0,0
Menura_alberti,Menura_alberti,Passeriformes,F,69,-8,8,-34.99734927,6808191.029,0.2,45.58347095,10.26851848,0.880324768,5.080295762,21.47166495,3,1,0,0
Menura_novaehollandiae,Menura_novaehollandiae,Passeriformes,M,56.68333088,0.69226016,0.69226016,-39.37161828,7585661.535,0.2,32.45341143,12.67217157,0.881694402,6.5,26,3,1,0,0
Menura_novaehollandiae,Menura_novaehollandiae,Passeriformes,F,55.99107072,0.69226016,0.69226016,-39.37161828,7585661.535,0.2,32.45341143,12.67217157,0.881694402,6.5,26,3,1,0,0
Merulaxis_ater,Merulaxis_ater,Passeriformes,F,69.53818442,-15.31641757,15.31641757,-26.69035693,3599.190526,1,77.39000994,3.040293202,0.675626123,1.229406643,9.162026035,NA,NA,1,0
Merulaxis_ater,Merulaxis_ater,Passeriformes,M,54.22176685,-15.31641757,15.31641757,-26.69035693,3599.190526,1,77.39000994,3.040293202,0.675626123,1.229406643,9.162026035,NA,NA,1,0
Metabolus_rugensis,Metabolus_rugensis,Passeriformes,M,42.04077672,2.5439414,2.5439414,9.391539619,8938.069329,1,251.828778,3.483709002,0.716423292,1.326685464,9.526727338,NA,NA,1,0
Metabolus_rugensis,Metabolus_rugensis,Passeriformes,F,39.49683532,2.5439414,2.5439414,9.391539619,8938.069329,1,251.828778,3.483709002,0.716423292,1.326685464,9.526727338,NA,NA,1,0
Microbates_cinereiventris,Microbates_cinereiventris,Passeriformes,F,87.22257713,-4.20656435,4.20656435,-0.456512329,299.5976483,0,12.93025599,2.09916464,0.505357658,1.136925794,7.368105134,0,0,1,0
Microbates_cinereiventris,Microbates_cinereiventris,Passeriformes,M,83.01601278,-4.20656435,4.20656435,-0.456512329,299.5976483,0,12.93025599,2.09916464,0.505357658,1.136925794,7.368105134,0,0,1,0
Microcerculus_bambla,Microcerculus_bambla,Passeriformes,F,90.39268743,-4.7427675,4.7427675,1.557355946,890.6115745,0,11.66742768,3.389236263,0.714048053,1.348464764,8.546556034,0,0,1,0
Microcerculus_bambla,Microcerculus_bambla,Passeriformes,M,85.64991993,-4.7427675,4.7427675,1.557355946,890.6115745,0,11.66742768,3.389236263,0.714048053,1.348464764,8.546556034,0,0,1,0
Microcerculus_philomela,Microcerculus_philomela,Passeriformes,F,76,3.89993742,3.89993742,18.21008801,755.2212997,0,9.430058405,2.64358542,0.643946743,1.078755128,7.918516323,NA,NA,1,0
Microcerculus_philomela,Microcerculus_philomela,Passeriformes,M,79.89993742,3.89993742,3.89993742,18.21008801,755.2212997,0,9.430058405,2.64358542,0.643946743,1.078755128,7.918516323,NA,NA,1,0
Microcerculus_ustulatus,Microcerculus_ustulatus,Passeriformes,M,75.84548478,-17.15451522,17.15451522,5.366848261,1107.955807,0,17.5725116,2.797223616,0.668306149,1.113929783,7.961332649,NA,NA,1,0
Microcerculus_ustulatus,Microcerculus_ustulatus,Passeriformes,F,93,-17.15451522,17.15451522,5.366848261,1107.955807,0,17.5725116,2.797223616,0.668306149,1.113929783,7.961332649,NA,NA,1,0
Microeca_fascinans,Microeca_fascinans,Passeriformes,M,44.73823333,-2.77655431,2.77655431,-31.54997135,469.9780132,0,16.75417663,2.711965074,0.65832667,1.181570598,6.963227485,0,0,1,0
Microeca_fascinans,Microeca_fascinans,Passeriformes,F,47.51478764,-2.77655431,2.77655431,-31.54997135,469.9780132,0,16.75417663,2.711965074,0.65832667,1.181570598,6.963227485,0,0,1,0
Microeca_flavigaster,Microeca_flavigaster,Passeriformes,M,78.19281685,0.90341288,0.90341288,-13.99821395,311.3188754,0,20.9833569,2.914715946,0.590499309,1.144208007,13.6,0,0,1,0
Microeca_flavigaster,Microeca_flavigaster,Passeriformes,F,77.28940397,0.90341288,0.90341288,-13.99821395,311.3188754,0,20.9833569,2.914715946,0.590499309,1.144208007,13.6,0,0,1,0
Microeca_hemixantha,Microeca_hemixantha,Passeriformes,M,107,9,9,-9.508460381,410.9031986,0,26.31617008,2.351089058,0.637202474,1.02516302,6.166978352,NA,NA,1,0
Microeca_hemixantha,Microeca_hemixantha,Passeriformes,F,98,9,9,-9.508460381,410.9031986,0,26.31617008,2.351089058,0.637202474,1.02516302,6.166978352,NA,NA,1,0
Microrhopias_quixensis,Microrhopias_quixensis,Passeriformes,M,57.44526613,-40.83879102,40.83879102,-3.351766251,116.6440953,0.6,154.6875475,2.422924982,0.619510178,1.04878407,6.887044167,0,0,1,0
Microrhopias_quixensis,Microrhopias_quixensis,Passeriformes,F,98.28405715,-40.83879102,40.83879102,-3.351766251,116.6440953,0.6,154.6875475,2.422924982,0.619510178,1.04878407,6.887044167,0,0,1,0
Mimus_dorsalis,Mimus_dorsalis,Passeriformes,M,48.37354649,3.81086917,3.81086917,-25.33442192,11815.16326,0,16.95560314,2.858818002,0.55308128,1.122238116,13.33934111,NA,NA,1,0
Mimus_dorsalis,Mimus_dorsalis,Passeriformes,F,44.56267732,3.81086917,3.81086917,-25.33442192,11815.16326,0,16.95560314,2.858818002,0.55308128,1.122238116,13.33934111,NA,NA,1,0
Mimus_gilvus,Mimus_gilvus,Passeriformes,F,36.25437125,2.02428215,2.02428215,7.07147188,8934.111988,0,13.29101553,2.754888379,0.57264089,1.195884248,12.16371486,0,0,1,0
Mimus_gilvus,Mimus_gilvus,Passeriformes,M,38.2786534,2.02428215,2.02428215,7.07147188,8934.111988,0,13.29101553,2.754888379,0.57264089,1.195884248,12.16371486,0,0,1,0
Mimus_gundlachii,Mimus_gundlachii,Passeriformes,F,38.77982442,-1.16977731,1.16977731,29.21185212,15911.20536,0,17.81750827,3.382807786,0.641387259,1.331839023,15.76071547,0,0,1,0
Mimus_gundlachii,Mimus_gundlachii,Passeriformes,M,37.61004711,-1.16977731,1.16977731,29.21185212,15911.20536,0,17.81750827,3.382807786,0.641387259,1.331839023,15.76071547,0,0,1,0
Mimus_longicaudatus,Mimus_longicaudatus,Passeriformes,F,32.64260804,2.59603324,2.59603324,-10.84294314,15801.72786,0,15.58489938,2.985929718,0.576393332,1.119095728,14.25255611,0,0,1,0
Mimus_longicaudatus,Mimus_longicaudatus,Passeriformes,M,35.23864128,2.59603324,2.59603324,-10.84294314,15801.72786,0,15.58489938,2.985929718,0.576393332,1.119095728,14.25255611,0,0,1,0
Mimus_macdonaldi,Mimus_macdonaldi,Passeriformes,F,35.11256277,-7.13042561,7.13042561,-1.608460381,17849.79246,0,25.8078993,2.981405417,0.589918735,1.130572423,14.15146337,0,0,1,0
Mimus_macdonaldi,Mimus_macdonaldi,Passeriformes,M,27.98213716,-7.13042561,7.13042561,-1.608460381,17849.79246,0,25.8078993,2.981405417,0.589918735,1.130572423,14.15146337,0,0,1,0
Mimus_melanotis,Mimus_melanotis,Passeriformes,F,33.5757549,-1.69599782,1.69599782,-1.108460381,8366.950873,0,19.96731511,2.543330408,0.525643279,1.100578334,11.25055809,0,0,1,0
Mimus_melanotis,Mimus_melanotis,Passeriformes,M,31.87975708,-1.69599782,1.69599782,-1.108460381,8366.950873,0,19.96731511,2.543330408,0.525643279,1.100578334,11.25055809,0,0,1,0
Mimus_parvulus,Mimus_parvulus,Passeriformes,F,33.36059991,2.26620312,2.26620312,-0.400127047,9600.526661,0,13.00933109,2.788955204,0.561506752,1.135625328,12.76705187,2,0,1,0
Mimus_parvulus,Mimus_parvulus,Passeriformes,M,35.62680303,2.26620312,2.26620312,-0.400127047,9600.526661,0,13.00933109,2.788955204,0.561506752,1.135625328,12.76705187,2,0,1,0
Mimus_patagonicus,Mimus_patagonicus,Passeriformes,F,41.5843352,-5.96751447,5.96751447,-45.8531087,11402.20319,0,16.0650434,2.946611692,0.490401908,1.118900508,13.97712601,0,0,1,1
Mimus_patagonicus,Mimus_patagonicus,Passeriformes,M,35.61682073,-5.96751447,5.96751447,-45.8531087,11402.20319,0,16.0650434,2.946611692,0.490401908,1.118900508,13.97712601,0,0,1,1
Mimus_polyglottos,Mimus_polyglottos,Passeriformes,M,34.57834189,-1.6628371,1.6628371,43.22710141,7613.139681,0,16.29713539,3.761658285,0.532014095,1.071031366,20,1,0,1,0
Mimus_polyglottos,Mimus_polyglottos,Passeriformes,F,36.24117899,-1.6628371,1.6628371,43.22710141,7613.139681,0,16.29713539,3.761658285,0.532014095,1.071031366,20,1,0,1,0
Mimus_saturninus,Mimus_saturninus,Passeriformes,M,34.1572874,-1.72504446,1.72504446,-24.08791022,14262.13566,0,27.25559836,2.876022332,0.564175199,1.197431273,13.00657407,0,0,1,0
Mimus_saturninus,Mimus_saturninus,Passeriformes,F,35.88233186,-1.72504446,1.72504446,-24.08791022,14262.13566,0,27.25559836,2.876022332,0.564175199,1.197431273,13.00657407,0,0,1,0
Mimus_thenca,Mimus_thenca,Passeriformes,M,36.73934163,2.75867211,2.75867211,-42.29875889,15470.45956,0,22.51304882,3.173594381,0.575646432,1.182934944,15.18752613,0,0,1,0
Mimus_thenca,Mimus_thenca,Passeriformes,F,33.98066952,2.75867211,2.75867211,-42.29875889,15470.45956,0,22.51304882,3.173594381,0.575646432,1.182934944,15.18752613,0,0,1,0
Mimus_trifasciatus,Mimus_trifasciatus,Passeriformes,F,31,1.95954639,1.95954639,-1.608460381,13741.76183,0,27.83166207,2.91735548,0.582542163,1.106085347,13.84864556,0,0,1,0
Mimus_trifasciatus,Mimus_trifasciatus,Passeriformes,M,32.95954639,1.95954639,1.95954639,-1.608460381,13741.76183,0,27.83166207,2.91735548,0.582542163,1.106085347,13.84864556,0,0,1,0
Mimus_triurus,Mimus_triurus,Passeriformes,M,44.91837053,7.47876404,7.47876404,-32.90984446,7151.446483,0,13.5944422,2.677755416,0.489832998,1.085897957,12.28485672,NA,NA,1,1
Mimus_triurus,Mimus_triurus,Passeriformes,F,37.43960649,7.47876404,7.47876404,-32.90984446,7151.446483,0,13.5944422,2.677755416,0.489832998,1.085897957,12.28485672,NA,NA,1,1
Minla_ignotincta,Minla_ignotincta,Passeriformes,M,96.92849089,35.18650031,35.18650031,31.8762491,457.3614299,1,28.54420269,2.523534165,0.615504909,1.090981057,7.981105039,0,0,1,0
Minla_ignotincta,Minla_ignotincta,Passeriformes,F,61.74199058,35.18650031,35.18650031,31.8762491,457.3614299,1,28.54420269,2.523534165,0.615504909,1.090981057,7.981105039,0,0,1,0
Mino_anais,Mino_anais,Passeriformes,F,156.4017423,-2.7926816,2.7926816,-5.983911644,105652.6808,0,47.62585132,4.599772806,0.752203656,1.893171544,14.15314466,0,0,1,0
Mino_anais,Mino_anais,Passeriformes,M,153.6090607,-2.7926816,2.7926816,-5.983911644,105652.6808,0,47.62585132,4.599772806,0.752203656,1.893171544,14.15314466,0,0,1,0
Mino_dumontii,Mino_dumontii,Passeriformes,M,119.8725731,-12.3831296,12.3831296,-7.030941001,239826.6019,0,19.0397835,5.3663799,0.785914127,2.110869872,15.61784702,0,0,1,0
Mino_dumontii,Mino_dumontii,Passeriformes,F,132.2557027,-12.3831296,12.3831296,-7.030941001,239826.6019,0,19.0397835,5.3663799,0.785914127,2.110869872,15.61784702,0,0,1,0
Mionectes_macconnelli,Mionectes_macconnelli,Passeriformes,F,74.99333304,20.00666696,20.00666696,-2.467073186,400.58039,0,19.18999438,2.481542724,0.626780162,1.078679313,7.465789057,3,1,0,0
Mionectes_macconnelli,Mionectes_macconnelli,Passeriformes,M,95,20.00666696,20.00666696,-2.467073186,400.58039,0,19.18999438,2.481542724,0.626780162,1.078679313,7.465789057,3,1,0,0
Mionectes_oleagineus,Mionectes_oleagineus,Passeriformes,M,97.93428887,12.30719036,12.30719036,-2.327015019,258.95936,0,15.15898664,2.216676095,0.5635,1.007888863,8.5,3,1,0,0
Mionectes_oleagineus,Mionectes_oleagineus,Passeriformes,F,85.62709851,12.30719036,12.30719036,-2.327015019,258.95936,0,15.15898664,2.216676095,0.5635,1.007888863,8.5,3,1,0,0
Mionectes_olivaceus,Mionectes_olivaceus,Passeriformes,F,69.99285678,8.99437611,8.99437611,1.397353573,535.1878064,0,19.86898731,2.469689686,0.579408183,1.15881619,9.322210921,2,0,0,0
Mionectes_olivaceus,Mionectes_olivaceus,Passeriformes,M,78.98723289,8.99437611,8.99437611,1.397353573,535.1878064,0,19.86898731,2.469689686,0.579408183,1.15881619,9.322210921,2,0,0,0
Mionectes_rufiventris,Mionectes_rufiventris,Passeriformes,M,85.14659823,8.6333364,8.6333364,-29.61760672,387.0472936,0,32.78684378,2.638158112,0.634426001,1.055126243,8.834643748,3,1,0,0
Mionectes_rufiventris,Mionectes_rufiventris,Passeriformes,F,76.51326183,8.6333364,8.6333364,-29.61760672,387.0472936,0,32.78684378,2.638158112,0.634426001,1.055126243,8.834643748,3,1,0,0
Mionectes_striaticollis,Mionectes_striaticollis,Passeriformes,M,73.4944232,-5.60045653,5.60045653,-6.998570271,510.5640137,0,23.11417827,2.860812775,0.662787218,1.123078583,8.68316752,3,1,0,0
Mionectes_striaticollis,Mionectes_striaticollis,Passeriformes,F,79.09487973,-5.60045653,5.60045653,-6.998570271,510.5640137,0,23.11417827,2.860812775,0.662787218,1.123078583,8.68316752,3,1,0,0
Mirafra_affinis,Mirafra_affinis,Passeriformes,M,50.9164337,6.75723082,6.75723082,19.68951942,1843.993607,0,19.73061925,2.866200456,0.662276867,1.131334542,9.207358364,NA,NA,1,0
Mirafra_affinis,Mirafra_affinis,Passeriformes,F,44.15920288,6.75723082,6.75723082,19.68951942,1843.993607,0,19.73061925,2.866200456,0.662276867,1.131334542,9.207358364,NA,NA,1,0
